70,319,70,641,390,641,390,319
710,409,710,571,859,571,859,409
1161,308,1161,577,1401,577,1401,308
1800,450,1800,512,1864,512,1864,450
2196,385,2196,712,2521,712,2521,385
2825,434,2825,584,2971,584,2971,434
153,932,153,1136,455,1136,455,932
600,820,600,1169,881,1169,881,820
1280,982,1280,1037,1337,1037,1337,982
1737,962,1737,1141,1902,1141,1902,962
2181,884,2181,1205,2512,1205,2512,884
2791,1059,2791,1113,2852,1113,2852,1059
151,1389,151,1565,323,1565,323,1389
605,1482,605,1619,831,1619,831,1482
1098,1442,1098,1667,1362,1667,1362,1442
1740,1483,1740,1535,1795,1535,1795,1483
2244,1458,2244,1665,2421,1665,2421,1458
2658,1396,2658,1663,2969,1663,2969,1396
240,2010,240,2069,306,2069,306,2010
606,1835,606,2139,893,2139,893,1835
1164,2004,1164,2175,1375,2175,1375,2004
1664,1996,1664,2163,1865,2163,1865,1996
2180,1850,2180,2171,2441,2171,2441,1850
2735,1990,2735,2161,2887,2161,2887,1990
