72,314,72,661,417,661,417,314
684,396,684,564,845,564,845,396
1127,303,1127,633,1418,633,1418,303
1784,448,1784,514,1858,514,1858,448
2183,382,2183,711,2523,711,2523,382
2789,426,2789,592,2972,592,2972,426
98,929,98,1176,442,1176,442,929
583,812,583,1168,889,1168,889,812
1264,980,1264,1036,1327,1036,1327,980
1686,955,1686,1141,1903,1141,1903,955
2129,871,2129,1207,2498,1207,2498,871
2777,1060,2777,1113,2843,1113,2843,1060
135,1378,135,1575,306,1575,306,1378
584,1448,584,1641,817,1641,817,1448
1034,1439,1034,1681,1365,1681,1365,1439
1724,1482,1724,1536,1781,1536,1781,1482
2230,1457,2230,1697,2439,1697,2439,1457
2635,1394,2635,1671,2981,1671,2981,1394
225,2008,225,2067,294,2067,294,2008
560,1829,560,2191,880,2191,880,1829
1141,1987,1141,2185,1369,2185,1369,1987
1630,1966,1630,2183,1845,2183,1845,1966
2142,1843,2142,2178,2476,2178,2476,1843
2718,2005,2718,2160,2875,2160,2875,2005
