72,310,72,617,357,617,357,310
631,387,631,505,768,505,768,387
1121,263,1121,580,1421,580,1421,263
1800,415,1800,477,1865,477,1865,415
2210,344,2210,665,2529,665,2529,344
2835,405,2835,547,2965,547,2965,405
102,946,102,1143,374,1143,374,946
589,822,589,1151,887,1151,887,822
1278,958,1278,1014,1336,1014,1336,958
1734,936,1734,1119,1898,1119,1898,936
2190,862,2190,1169,2514,1169,2514,862
2808,1024,2808,1077,2870,1077,2870,1024
155,1391,155,1535,299,1535,299,1391
612,1470,612,1617,802,1617,802,1470
1089,1429,1089,1659,1348,1659,1348,1429
1748,1480,1748,1529,1806,1529,1806,1480
2264,1480,2264,1651,2438,1651,2438,1480
2693,1356,2693,1635,2983,1635,2983,1356
242,2016,242,2063,305,2063,305,2016
609,1832,609,2131,885,2131,885,1832
1173,2007,1173,2157,1361,2157,1361,2007
1678,1988,1678,2137,1880,2137,1880,1988
2206,1833,2206,2145,2457,2145,2457,1833
2763,1974,2763,2123,2912,2123,2912,1974
